id,roottype,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,SA11,SA12,SA13,SA14,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Dmean1,Dmean2,Dmean3,Dmean4,Dmean5,Dmean6,Dmean7,Dmean8,Dmean9,Dmean10,Dmean11,Dmean12,Dmean13,Dmean14,Lmean1,Lmean2,Lmean3,Lmean4,Lmean5,Lmean6,Lmean7,Lmean8,Lmean9,Lmean10,Lmean11,Lmean12,Lmean13,Lmean14,Lmax1,Lmax2,Lmax3,Lmax4,Lmax5,Lmax6,Lmax7,Lmax8,Lmax9,Lmax10,Lmax11,Lmax12,Lmax13,Lmax14
42,sum_root,3,4,5,6,8,11,17,17,20,24,27,34,34,38,2.51249267,6.26429685,11.47415026,17.54546889,20.88518589,24.2184481,28.63527917,31.69580917,32.53067433,34.99438818,35.19267119,27.73798712,35.81575026,39.65827991,0.47032977,1.080182773,1.67150422,2.637856879,2.424734811,3.901472174,4.988381119,5.522744249,6.147984344,5.706219009,5.618755348,3.925272566,8.601686638,7.151948208,0.00830349,0.016322137,0.020874359,0.034186184,0.025355749,0.054862664,0.073696597,0.085176475,0.097786107,0.083968212,0.081091744,0.049452528,0.195242397,0.126263401,0.063255221,0.051133159,0.044392852,0.045236422,0.040097182,0.046725314,0.050468747,0.056877755,0.068120135,0.065612828,0.054650499,0.046466468,0.083654333,0.05913261,0.837497557,1.566074213,2.294830052,2.924244815,2.610648237,2.2016771,1.684428187,1.864459363,1.626533717,1.458099507,1.303432266,0.815823151,1.053404419,1.043638945,1.5874876,3.6502213,5.7322216,7.903497,9.21694,10.498016,10.971079,11.508858,11.803339,11.8927355,11.9849,9.349825,12.109862,12.780417
45,Lateralroot,0,0,0,0,3,4,4,5,5,5,5,6,7,7,0,0,0,0,0.52453605,2.20250791,4.43773151,4.92003299,5.49217407,5.6090705,5.769583246,6.95958854,6.89596099,6.8665373,0,0,0,0,0.051888401,0.232188192,0.5682656,0.616982605,0.819726827,0.763937526,0.873672758,0.793104048,1.10990184,0.973323299,0,0,0,0,0.000436775,0.002016588,0.005929354,0.006374475,0.010008546,0.008526371,0.010820041,0.007916134,0.014579279,0.011487188,0,0,0,0,0.031076512,0.03351153,0.040617958,0.036270117,0.045546739,0.044975887,0.045874303,0.040032074,0.047779017,0.044716903,0,0,0,0,0.17484535,0.550626978,1.109432878,0.984006598,1.098434814,1.1218141,1.153916649,1.159931423,0.985137284,0.9809339,0,0,0,0,0.18431774,1.028518,1.7506095,2.0065708,2.2166324,2.153942,2.3803515,2.5181768,2.5084593,2.60569
45,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.3570724,1.55150728,1.55182045,1.9400213,3.4379256,4.98921874,6.8183031,7.5892408,7.6809371,8.5518403,9.4994109,9.96146647,10.09202724,10.52651155,0.222456427,0.2240277,0.257476076,0.27273583,0.61163004,0.67160736,1.08218,1.21361525,1.18453466,1.32972892,1.709278366,1.791987154,1.689507684,1.90497605,0.003688204,0.002678041,0.003750682,0.003113384,0.009622066,0.008665989,0.016178644,0.016210159,0.015455092,0.01712266,0.025224083,0.026817428,0.023252272,0.028452824,0.058079714,0.045363312,0.056931727,0.040696778,0.055311896,0.039034414,0.047083747,0.049812403,0.04542467,0.043465038,0.055852891,0.051602707,0.045684813,0.050475585,0.3392681,0.517169093,0.517273483,0.646673767,1.1459752,1.663072913,2.2727677,2.529746933,2.560312367,2.850613433,3.1664703,3.320488823,3.36400908,3.508837183,0.7227437,0.7540894,0.74497646,0.6668789,1.4544728,2.3175209,3.5742612,4.2330995,4.4331546,4.8750896,5.503717,5.7054224,5.9449744,6.189733
45,sum_root,4,3,3,3,6,7,7,8,8,8,8,9,10,10,1.3570724,1.55150728,1.55182045,1.9400213,3.96246165,7.19172665,11.25603461,12.50927379,13.17311117,14.1609108,15.26899415,16.92105501,16.98798823,17.39304885,0.222456427,0.2240277,0.257476076,0.27273583,0.663518441,0.903795552,1.6504456,1.830597855,2.004261487,2.093666446,2.582951124,2.585091202,2.799409524,2.878299349,0.003688204,0.002678041,0.003750682,0.003113384,0.010058841,0.010682577,0.022107998,0.022584634,0.025463637,0.02564903,0.036044123,0.034733562,0.03783155,0.039940013,0.058079714,0.045363312,0.056931727,0.040696778,0.043194204,0.03587848,0.04338901,0.041348475,0.045500963,0.044409319,0.049616274,0.043888952,0.047150756,0.046444508,0.3392681,0.517169093,0.517273483,0.646673767,0.660410275,1.027389521,1.608004944,1.563659224,1.646638896,1.77011385,1.908624268,1.880117223,1.698798823,1.739304885,0.7227437,0.7540894,0.74497646,0.6668789,1.4544728,2.3175209,3.5742612,4.2330995,4.4331546,4.8750896,5.503717,5.7054224,5.9449744,6.189733
45,Lateralroot,1,1,1,3,8,8,8,8,8,10,12,14,14,15,0.255577,0.34727287,0.24361949,0.96359584,2.056544095,3.319799502,4.05365589,4.07501397,4.273195618,6.06631601,6.575127854,8.265911483,8.961919265,11.13199105,0.05706769,0.041300844,0.05950758,0.138792283,0.278623474,0.38568794,0.563300773,0.436784654,0.644336292,0.930073248,0.785661162,1.205082918,1.43475901,1.614099218,0.001068067,0.000447057,0.001259476,0.001635618,0.003084486,0.003894539,0.00653161,0.003982288,0.008122606,0.011987294,0.00795097,0.014963268,0.01956558,0.019761509,0.070512585,0.038288154,0.063049,0.045619046,0.041680983,0.038456278,0.047596305,0.033128291,0.043898533,0.047952002,0.039079924,0.043989875,0.046385113,0.045584741,0.255577,0.34727287,0.24361949,0.321198613,0.257068012,0.414974938,0.506706986,0.509376746,0.534149452,0.606631601,0.547927321,0.590422249,0.64013709,0.742132737,0.255577,0.34727287,0.24361949,0.4604003,0.6234999,1.4209952,1.7661366,1.8763613,2.0410538,2.1239202,2.0977573,3.2055204,3.9217885,5.143406
45,primaryroot,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0.77553829,0.76365837,1.3950777,3.1482225,4.5831798,6.1265662,7.4373326,9.475856,10.3468482,11.50505055,12.2207956,13.0218047,13.1363774,14.8162989,0.13274544,0.093150223,0.268690264,0.51605254,0.76177845,0.92427953,1.14761296,1.4321877,1.84973054,1.95121649,2.31014992,2.13448866,2.4280041,2.8345858,0.002058114,0.000993253,0.004377141,0.007011294,0.010408485,0.011854843,0.014662182,0.019908002,0.028500578,0.02716428,0.036557507,0.029619459,0.038630575,0.047445556,0.055425533,0.039636647,0.057080257,0.050896367,0.051990789,0.045111005,0.047386188,0.050869367,0.059062687,0.055567688,0.063381282,0.05154067,0.061717327,0.064735289,0.387769145,0.381829185,0.69753885,1.57411125,2.2915899,3.0632831,3.7186663,3.158618667,3.4489494,3.83501685,4.073598533,4.340601567,4.378792467,4.9387663,0.47481358,0.47775182,0.8784433,1.967024,2.6658907,3.6067004,4.355236,4.778172,5.189506,5.9834375,6.245196,6.711076,6.9549856,7.9144726
45,sum_root,3,3,3,5,10,10,10,11,11,13,15,17,17,18,1.03111529,1.11093124,1.63869719,4.11181834,6.639723895,9.446365702,11.49098849,13.55086997,14.62004382,17.57136656,18.79592345,21.28771618,22.09829667,25.94828995,0.18981313,0.134451067,0.328197844,0.654844823,1.040401924,1.30996747,1.710913733,1.868972354,2.494066832,2.881289738,3.095811082,3.339571578,3.86276311,4.448685018,0.003126181,0.00144031,0.005636617,0.008646912,0.013492971,0.015749382,0.021193792,0.02389029,0.036623184,0.039151574,0.044508477,0.044582727,0.058196155,0.067207065,0.06045455,0.039187149,0.059069838,0.047729974,0.043742944,0.039787223,0.047554281,0.037966766,0.048034211,0.049709468,0.043940196,0.045322369,0.049090797,0.048776499,0.343705097,0.370310413,0.546232397,0.822363668,0.66397239,0.94463657,1.149098849,1.23189727,1.329094893,1.351643582,1.253061564,1.252218599,1.299899804,1.441571664,0.47481358,0.47775182,0.8784433,1.967024,2.6658907,3.6067004,4.355236,4.778172,5.189506,5.9834375,6.245196,6.711076,6.9549856,7.9144726
45,Lateralroot,0,0,0,3,5,7,7,8,8,8,8,8,11,11,0,0,0,0.141227148,0.686481542,2.713175703,4.110271256,6.39058329,7.560275473,10.68855489,12.34982774,13.34814381,14.67551124,14.93940753,0,0,0,0.014716865,0.091671345,0.362046718,0.497164786,0.907783325,1.13997671,1.777861974,2.217354719,1.9860389,2.507992306,2.41638014,0,0,0,0.000123507,0.001070276,0.00403178,0.005556026,0.010880122,0.014288531,0.024532381,0.032416053,0.025254666,0.035058134,0.032681271,0,0,0,0.031555732,0.033070586,0.037546082,0.043290583,0.043152003,0.038816787,0.049837107,0.04851115,0.041758015,0.045118768,0.039539968,0,0,0,0.047075716,0.137296308,0.301463967,0.587181608,0.798822911,0.945034434,1.336069361,1.764261106,1.668517976,1.334137386,1.358127957,0,0,0,0.07247892,0.49661276,1.3036671,2.313611,3.1316035,3.8847525,5.432225,7.0228705,7.662013,8.70925,8.048924
45,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.101537,1.33366175,2.6064698,4.3223062,6.19604028,8.24922696,8.91719818,9.90601277,10.410224,10.58327867,11.891835,12.45683695,11.8428967,12.5238322,0.146301516,0.192455899,0.462742023,0.65238981,0.96985293,1.23955223,1.41777605,1.53888328,1.628665222,1.786269809,2.07683877,2.008897215,1.805602721,2.160182776,0.001591548,0.002324792,0.00685545,0.008098479,0.012978874,0.017687532,0.020202186,0.020508695,0.021118967,0.024607339,0.030770817,0.028420499,0.023185435,0.032784949,0.042814114,0.046445615,0.051625755,0.046306993,0.050900488,0.049330287,0.051950819,0.048859762,0.048644458,0.04701356,0.057522902,0.052539816,0.041578672,0.051637048,0.367179,0.444553917,0.868823267,1.440768733,2.06534676,2.74974232,2.972399393,3.302004257,3.470074667,3.527759557,3.963945,4.152278983,3.947632233,4.174610733,0.51793885,0.6544745,1.2724366,1.9302794,3.095531,3.9541657,4.507655,4.845057,5.214107,5.469953,6.304927,6.2433367,6.0299582,6.142833
45,sum_root,3,3,3,6,8,12,10,11,11,11,10,11,14,14,1.101537,1.33366175,2.6064698,4.463533348,6.882521822,10.96240266,13.02746944,16.29659606,17.97049947,21.27183356,24.24166274,25.80498076,26.51840794,27.46323973,0.146301516,0.192455899,0.462742023,0.667106675,1.061524275,1.601598948,1.914940836,2.446666605,2.768641932,3.564131783,4.294193489,3.994936115,4.313595027,4.576562916,0.001591548,0.002324792,0.00685545,0.008221986,0.014049149,0.021719312,0.025758212,0.031388817,0.035407498,0.049139721,0.06318687,0.053675165,0.058243568,0.06546622,0.042814114,0.046445615,0.051625755,0.038931363,0.039756799,0.040492133,0.045888654,0.044708664,0.041497061,0.049067048,0.051214676,0.044698506,0.044360176,0.0421322,0.367179,0.444553917,0.868823267,0.743922225,0.860315228,0.913533555,1.302746944,1.481508733,1.63368177,1.933803051,2.424166274,2.345907341,1.894171996,1.961659981,0.51793885,0.6544745,1.2724366,1.9302794,3.095531,3.9541657,4.507655,4.845057,5.214107,5.469953,7.0228705,7.662013,8.70925,8.048924
49,Lateralroot,0,0,6,10,30,44,50,50,56,82,132,132,153,157,0,0,0.883560905,1.565638506,4.871284686,24.09140412,13.50469769,42.15150776,52.02847185,72.15605723,98.67043061,111.5062716,133.1539018,143.1336747,0,0,0.137272375,0.206045349,0.611949436,3.179197169,2.01445445,5.58481496,8.405680076,13.46269198,17.32096868,21.07780486,24.61571901,26.50501606,0,0,0.001731984,0.002234665,0.006401547,0.034698444,0.025182372,0.062764652,0.115692347,0.215118632,0.266344234,0.352445822,0.395567405,0.428708976,0,0,0.050957809,0.037961577,0.041045788,0.04149926,0.045095292,0.040960161,0.054945079,0.055822689,0.051247714,0.057401298,0.053419152,0.055061029,0,0,0.147260151,0.156563851,0.162376156,0.547531912,0.270093954,0.679863028,0.929079854,0.879951917,0.747503262,0.851192913,0.87028694,0.911679457,0,0,0.19681498,0.6982431,1.005731,3.0191264,2.480941,3.370043,3.793391,4.4727645,4.8907757,7.1391306,6.5766506,8.100872
49,primaryroot,2,2,3,3,3,3,3,5,6,6,6,6,6,6,7.0959724,10.3130912,15.5730871,19.6563598,19.49243617,22.9347237,22.3688775,24.82372713,27.70153302,29.38349496,29.92310167,29.89013233,29.72388284,29.65188208,1.1853849,1.7732266,3.29146418,3.660705335,3.782842399,5.07779194,4.55392694,5.990235112,7.46481287,8.696260361,8.694501671,8.87368475,9.01506943,9.430480255,0.017727123,0.027506073,0.060734155,0.058593984,0.063647422,0.099576972,0.085692467,0.133585064,0.172744073,0.21929283,0.214809404,0.228855043,0.229878751,0.258295239,0.051827477,0.051670468,0.0627104,0.058171184,0.058008577,0.06124096,0.056475232,0.067700639,0.06339161,0.062926427,0.059372092,0.070017811,0.061214511,0.081755717,3.5479862,5.1565456,5.191029033,6.552119933,3.898487234,7.6449079,7.4562925,4.964745426,4.61692217,4.897249159,4.987183612,4.981688722,4.953980473,4.941980347,4.301448,6.0005755,8.393257,10.190113,9.934592,11.2487135,10.10749,11.232938,13.230336,14.365979,14.471907,14.206007,14.563893,14.23863
49,sum_root,2,2,9,13,35,47,53,67,62,88,138,137,159,163,7.0959724,10.3130912,16.45664801,21.22199831,24.36372086,47.02612782,35.87357519,66.97523489,79.73000487,101.5395522,128.5935323,141.396404,162.8777846,172.7855568,1.1853849,1.7732266,3.428736555,3.866750684,4.394791835,8.256989109,6.56838139,11.57505007,15.87049295,22.15895234,26.01547035,29.95148961,33.63078844,35.93549632,0.017727123,0.027506073,0.062466139,0.060828649,0.070048969,0.134275416,0.110874839,0.196349716,0.288436419,0.434411463,0.481153638,0.581300865,0.625446155,0.687004216,0.051827477,0.051670468,0.054875339,0.042625333,0.043469044,0.042759368,0.04573944,0.042955719,0.055762485,0.056307034,0.051600948,0.057953846,0.053713316,0.056043655,3.5479862,5.1565456,1.828516445,1.632461408,0.69610631,1.000555911,0.676859909,0.999630372,1.28596782,1.153858548,0.93183719,1.03209054,1.024388583,1.060034091,4.301448,6.0005755,8.393257,10.190113,9.934592,11.2487135,10.10749,11.232938,13.230336,14.365979,14.471907,14.206007,14.563893,14.23863
49,Lateralroot,0,0,0,37,47,68,81,85,95,133,143,143,143,143,0,0,0,3.869300867,27.98669319,30.08871279,60.48324206,97.54957934,83.61834411,131.5137205,148.8460361,148.8460361,148.8460361,148.8460361,0,0,0,0.463319426,3.676116248,4.560090626,9.488556967,15.70844423,9.54842243,19.93220513,24.20587346,24.20587346,24.20587346,24.20587346,0,0,0,0.004744256,0.041465347,0.061853057,0.127291184,0.213144819,0.094569971,0.25292003,0.334493418,0.334493418,0.334493418,0.334493418,0,0,0,0.036408372,0.037157873,0.045464805,0.04432395,0.048255535,0.031699805,0.046718154,0.050514378,0.050514378,0.050514378,0.050514378,0,0,0,0.104575699,0.595461557,0.44248107,0.746706692,1.14764211,0.880193096,0.988824966,1.040881371,1.040881371,1.040881371,1.040881371,0,0,0,0.47074154,4.446042,2.9132466,3.4659512,6.2138915,5.1353455,9.130145,10.94617,10.94617,10.94617,10.94617
49,primaryroot,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9.3722786,14.5462834,19.0104417,29.3605257,27.6276726,35.9775295,46.690491,55.2788225,43.978788,67.272138,71.956388,71.956388,71.956388,71.956388,1.53222232,2.34692792,3.6177033,5.3530968,3.96004596,7.366446,9.9921784,12.7193265,6.95441,15.1865355,16.525774,16.525774,16.525774,16.525774,0.025731193,0.035016091,0.062494836,0.082914999,0.04782281,0.132138502,0.183811199,0.241102111,0.091339089,0.287599742,0.313657655,0.313657655,0.313657655,0.313657655,0.047501795,0.048037768,0.058246202,0.056566192,0.046101045,0.061514565,0.065538905,0.071712026,0.050674833,0.06969146,0.071011185,0.071011185,0.071011185,0.071011185,2.34306965,3.63657085,4.752610425,7.340131425,6.90691815,8.994382375,11.67262275,13.81970563,10.994697,16.8180345,17.989097,17.989097,17.989097,17.989097,3.138739,4.7653894,6.408217,9.1254,7.429963,10.060097,12.676744,15.0525,11.982669,17.59451,18.467678,18.467678,18.467678,18.467678
49,sum_root,4,4,4,41,51,72,85,89,99,137,147,0,0,0,9.3722786,14.5462834,19.0104417,33.22982657,55.61436579,66.06624229,107.1737331,152.8284018,127.5971321,198.7858585,220.8024241,0,0,0,1.53222232,2.34692792,3.6177033,5.816416226,7.636162208,11.92653663,19.48073537,28.42777073,16.50283243,35.11874063,40.73164746,0,0,0,0.025731193,0.035016091,0.062494836,0.087659255,0.089288158,0.193991559,0.311102383,0.45424693,0.18590906,0.540519772,0.648151073,0,0,0,0.047501795,0.048037768,0.058246202,0.038374989,0.037859299,0.046356458,0.045322301,0.04930976,0.032466472,0.047388908,0.051072115,0.051072115,0.051072115,0.051072115,2.34306965,3.63657085,4.752610425,0.810483575,1.090477761,0.917586698,1.260867448,1.717173054,1.28885992,1.450991668,1.502057307,1.502057307,1.502057307,1.502057307,3.138739,4.7653894,6.408217,9.1254,7.429963,10.060097,12.676744,15.0525,11.982669,17.59451,18.467678,18.467678,18.467678,18.467678
52,Lateralroot,0,0,0,2,3,8,13,19,25,26,44,62,68,68,0,0,0,0.050122924,0.039625671,0.529689873,2.141551366,3.442092365,3.990490743,7.098314457,10.76426242,22.12713419,45.70887769,45.70887769,0,0,0,0.002882108,0.002080607,0.039597915,0.267623215,0.307302123,0.368225122,0.732218961,0.953866146,1.79701247,6.921657756,6.921657756,0,0,0,1.30E-05,8.64E-06,0.000241962,0.002703833,0.00227109,0.002791958,0.00635762,0.00725689,0.01242041,0.093415133,0.093415133,0,0,0,0.017740109,0.022343499,0.024174104,0.037846121,0.025982028,0.02531117,0.032674971,0.025143317,0.024739306,0.048030818,0.048030818,0,0,0,0.025061462,0.013208557,0.066211234,0.16473472,0.181162756,0.15961963,0.273012095,0.244642328,0.356889261,0.672189378,0.672189378,0,0,0,0.028956404,0.023996407,0.28440532,0.85011464,0.92045325,1.2712595,2.123666,2.35958,2.5063486,3.882865,3.882865
52,primaryroot,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1.84541746,2.02589016,2.13051764,2.95488679,3.27204927,5.25207039,6.80233541,6.26181843,5.63371313,7.29659464,6.59914681,6.02598313,12.8026515,12.8026515,0.172636835,0.197471431,0.256015765,0.260573362,0.284876356,0.556483685,1.054307361,0.700934793,0.673028809,1.037804395,0.864959246,0.813015242,3.654546983,3.654546983,0.001333221,0.001570858,0.002498367,0.001919297,0.002003197,0.004847341,0.013330532,0.006521111,0.006557802,0.012309199,0.009453186,0.009395519,0.09226072,0.09226072,0.030986456,0.02942759,0.037860023,0.025677028,0.027488699,0.029768672,0.042334043,0.029080771,0.031720569,0.039503926,0.031542045,0.028892768,0.060582258,0.060582258,0.461354365,0.50647254,0.53262941,0.738721698,0.818012318,1.313017598,1.700583853,1.565454608,1.408428283,1.82414866,1.649786703,1.506495783,2.5605303,2.5605303,0.8090225,0.92147386,0.9501147,1.8008211,2.1525714,3.6985703,5.1044226,4.78349,4.3840604,5.2242203,5.345931,5.220288,10.3112,10.3112
52,sum_root,4,4,4,6,7,12,17,23,29,30,48,66,73,73,1.84541746,2.02589016,2.13051764,3.005009714,3.311674941,5.781760263,8.943886776,9.703910795,9.624203873,14.3949091,17.36340923,28.15311732,58.51152919,58.51152919,0.172636835,0.197471431,0.256015765,0.26345547,0.286956962,0.5960816,1.321930576,1.008236916,1.041253931,1.770023356,1.818825392,2.610027712,10.57620474,10.57620474,0.001333221,0.001570858,0.002498367,0.001932342,0.002011835,0.005089303,0.016034365,0.008792201,0.00934976,0.018666819,0.016710075,0.02181593,0.185675853,0.185675853,0.030986456,0.02942759,0.037860023,0.023031388,0.025283613,0.02603896,0.038902103,0.02652094,0.026195225,0.033585499,0.025676544,0.024991031,0.048890505,0.048890505,0.461354365,0.50647254,0.53262941,0.500834952,0.47309642,0.481813355,0.526110987,0.421909165,0.331869099,0.479830303,0.361737692,0.426562384,0.801527797,0.801527797,0.8090225,0.92147386,0.9501147,1.8008211,2.1525714,3.6985703,5.1044226,4.78349,4.3840604,5.2242203,5.345931,5.220288,10.3112,10.3112
53,Lateralroot,0,0,0,7,9,8,10,12,13,19,24,24,28,38,0,0,0,2.015519825,4.252922275,7.31455125,7.814178396,16.89356164,22.47948004,29.43680735,32.03111635,37.4226941,56.09511581,64.96595407,0,0,0,0.156180126,0.362979634,0.643573408,0.688927966,1.765774794,3.347984036,2.903637985,3.59670175,4.925024734,9.974254273,10.72703588,0,0,0,0.000983982,0.002557735,0.004731622,0.005048368,0.015204356,0.041656381,0.023614429,0.035886933,0.057390512,0.14898657,0.149742766,0,0,0,0.026232005,0.026472327,0.02757523,0.022980379,0.030974811,0.04625449,0.029665805,0.028037385,0.034459524,0.049568374,0.050887258,0,0,0,0.287931404,0.472546919,0.914318906,0.78141784,1.407796803,1.729190772,1.54930565,1.334629848,1.70103155,2.003396993,1.70963037,0,0,0,1.1567091,2.221677,3.2977169,3.2025454,5.570529,6.0739226,6.3254,6.176041,7.829006,11.885278,12.161293
53,primaryroot,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2.80125144,3.0116965,6.2386196,8.7267942,13.6865712,15.3654605,13.2415767,19.497873,19.976897,19.863597,18.838374,21.9738068,31.9357821,31.88925304,0.24051181,0.284992416,0.69929508,0.89971942,1.4144422,1.7775633,1.33156966,2.4917087,3.1313151,2.15044113,2.1212909,2.88171459,6.16435892,5.4010333,0.001710951,0.002213708,0.00634562,0.0075273,0.012122799,0.016789129,0.010937812,0.025972323,0.04030276,0.018769095,0.019735624,0.030950529,0.097688433,0.077805884,0.025752175,0.029695237,0.035066069,0.031985578,0.031593431,0.035508843,0.031141132,0.039357875,0.048698427,0.034051526,0.034615345,0.037928341,0.059629497,0.056422547,1.40062572,1.50584825,3.1193098,4.3633971,6.8432856,7.68273025,6.62078835,9.7489365,9.9884485,9.9317985,9.419187,7.324602267,10.6452607,10.62975101,1.8544099,1.9871597,3.4977963,4.9426875,7.9245768,8.933889,7.5552897,10.909428,11.04786,10.789561,10.263113,11.838666,17.252062,16.506397
53,sum_root,2,2,2,9,11,10,12,14,15,21,26,25,31,41,2.80125144,3.0116965,6.2386196,10.74231403,17.93949348,22.68001175,21.0557551,36.39143464,42.45637704,49.30040435,50.86949035,59.3965009,88.03089791,96.85520711,0.24051181,0.284992416,0.69929508,1.055899546,1.777421834,2.421136708,2.020497626,4.257483494,6.479299136,5.054079115,5.71799265,7.806739324,16.13861319,16.12806918,0.001710951,0.002213708,0.00634562,0.008511281,0.014680534,0.021520751,0.01598618,0.041176679,0.081959141,0.042383523,0.055622557,0.08834104,0.246675003,0.22754865,0.025752175,0.029695237,0.035066069,0.027510577,0.027403436,0.029161953,0.024340504,0.032172391,0.046580348,0.030083492,0.028543382,0.034875782,0.050542031,0.05129228,1.40062572,1.50584825,3.1193098,1.193590447,1.630863043,2.268001175,1.754646258,2.599388189,2.830425136,2.347638302,1.95651886,2.375860036,2.839706384,2.362322125,1.8544099,1.9871597,3.4977963,4.9426875,7.9245768,8.933889,7.5552897,10.909428,11.04786,10.789561,10.263113,11.838666,17.252062,16.506397
53,Lateralroot,0,0,0,3,5,8,8,12,12,19,29,31,36,39,0,0,0,1.29743199,1.189927405,2.872496436,3.373693415,8.14831098,10.19841451,12.71667732,18.75154947,24.59544317,28.58828094,36.36896906,0,0,0,0.137379202,0.126050212,0.313117357,0.501900059,1.018612878,1.922177058,1.603814136,2.54564768,4.528743741,4.293449626,6.074853428,0,0,0,0.001210576,0.001092124,0.002831319,0.00602815,0.010889339,0.029604816,0.01705602,0.028795523,0.069292944,0.054057368,0.084038871,0,0,0,0.032972469,0.032750414,0.032263598,0.046390222,0.041924457,0.058794106,0.037001327,0.045836067,0.057139002,0.050328567,0.051899151,0,0,0,0.43247733,0.237985481,0.359062055,0.421711677,0.679025915,0.927128592,0.669298806,0.646605154,0.793401393,0.794118915,0.932537668,0,0,0,0.80765396,0.5659169,0.7611115,1.0945884,1.8273704,2.196731,2.5236213,3.1066756,3.3147795,3.7095249,2.9582717
53,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.29668555,7.6666695,10.0009413,13.30276,17.382869,19.6015757,23.4623697,25.1916234,29.052048,30.461108,33.056634,34.11702,36.213143,37.924029,0.296875397,1.45838761,1.66148204,1.94056492,2.154028,2.52397704,3.7738607,3.8107792,5.2698278,4.8899114,5.0685672,6.3028116,6.182798,6.607129,0.003190911,0.022995376,0.022775187,0.023605753,0.021807672,0.027017018,0.049650061,0.048907938,0.078859018,0.066777063,0.064542842,0.096005944,0.087703593,0.093363861,0.042857427,0.058195022,0.050098814,0.043848012,0.038301794,0.040010413,0.050142837,0.045796269,0.057754445,0.048472355,0.048566669,0.056555803,0.054950551,0.054019877,0.76556185,2.5555565,3.3336471,4.434253333,5.794289667,6.533858567,7.8207899,8.3972078,9.684016,10.15370267,11.018878,11.37234,12.07104767,12.641343,1.3338861,3.7384565,4.9342384,6.225814,8.011534,8.884341,9.846661,10.455757,11.502612,12.256577,12.860083,13.391528,13.871981,14.804878
53,sum_root,3,3,3,6,8,11,11,15,14,22,32,34,39,42,2.29668555,7.6666695,10.0009413,14.60019199,18.57279641,22.47407214,26.83606312,33.33993438,39.25046251,43.17778532,51.80818347,58.71246317,64.80142394,74.29299806,0.296875397,1.45838761,1.66148204,2.077944122,2.280078212,2.837094397,4.275760759,4.829392078,7.192004858,6.493725536,7.61421488,10.83155534,10.47624763,12.68198243,0.003190911,0.022995376,0.022775187,0.02481633,0.022899796,0.029848337,0.055678211,0.059797277,0.108463834,0.083833083,0.093338365,0.165298888,0.141760961,0.177402732,0.042857427,0.058195022,0.050098814,0.03841024,0.034832182,0.034376366,0.047413663,0.04269882,0.058571321,0.038565558,0.046092061,0.057087543,0.050684104,0.052050631,0.76556185,2.5555565,3.3336471,2.433365332,2.321599551,2.043097467,2.439642101,2.222662292,2.803604465,1.962626606,1.619005734,1.726837152,1.661574973,1.768880906,1.3338861,3.7384565,4.9342384,6.225814,8.011534,8.884341,9.846661,10.455757,11.502612,12.256577,12.860083,13.391528,13.871981,14.804878
53,Lateralroot,0,2,7,10,17,17,21,28,29,43,51,55,55,63,0,0.105665304,0.738658926,2.485802538,8.73933013,13.52699051,14.90663028,28.43220653,32.75152955,42.00322262,40.79377195,67.23967566,74.09082776,79.79092587,0,0.005862303,0.068449077,0.216703033,0.775940164,1.304608234,1.324380478,2.898053099,4.571585978,3.891546928,3.704084239,10.77079176,12.75576437,12.74976909,0,2.69E-05,0.000510568,0.001582188,0.005908052,0.010386058,0.009873775,0.025010212,0.054348474,0.030207589,0.029027472,0.150198731,0.188901557,0.174512647,0,0.018969894,0.030989474,0.024213675,0.029082209,0.029362465,0.027017092,0.031517338,0.044380686,0.028815668,0.026407712,0.04881812,0.050484317,0.04889832,0,0.052832652,0.105522704,0.248580254,0.514078243,0.795705324,0.709839537,1.015435947,1.129363088,0.976819131,0.799877881,1.159304753,1.347105959,1.266522633,0,0.07403338,0.2369436,0.7354118,1.8959,2.7520313,2.4733875,3.8306997,4.440167,5.06208,4.6167345,7.3997836,8.206349,8.428702
